annual_income,tax_liens,number_of_open_accounts,years_of_credit_history,maximum_open_credit,number_of_credit_problems,months_since_last_delinquent,bankruptcies,current_loan_amount,current_credit_balance,monthly_debt,credit_score,monthly_debt_categories,years_in_current_job,years_of_credit_history_categories,credit_score_outlier,annual_income_outlier,current_loan_amount_outlier,maximum_open_credit_outlier,current_credit_balance_outlier,annual_income_na,years_in_current_job_na,months_since_last_delinquent_na,bankruptcies_na,credit_score_na,home_ownership_have_mortgage,home_ownership_home_mortgage,home_ownership_own_home,home_ownership_rent,purpose_business_loan,purpose_buy_a_car,purpose_buy_house,purpose_debt_consolidation,purpose_educational_expenses,purpose_home_improvements,purpose_major_purchase,purpose_medical_bills,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_take_a_trip,purpose_vacation,purpose_wedding,term_long_term,term_short_term,credit_default
-0.8801717305536548,-0.11095342154390785,-0.23039849588571198,0.09693043132842104,0.0574316530703591,-0.3409788778582933,-0.5658441803634013,-0.3370990397177327,0.2722099496755776,-0.33866124111761037,-0.05445713506040156,-1.1970860663095806,0.5803799882950024,-1.3847376340534647,0.003089963868537088,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.5021197518917155,-0.11095342154390785,0.5844983299302937,1.4176761990872377,1.2468976640173794,1.6647792271904904,2.8781790161801797,-0.3370990397177327,0.9782337950092109,1.85375448642948,2.8582620293925323,-3.0863850031168405,3.3068753921237017,1.1598351015959207,1.451510527245306,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.8870733371974833,-0.11095342154390785,-0.4341227023397134,-0.44272912969131056,-0.039147304632436986,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,-0.524056579888882,-0.13600949562423292,-1.0156368506985967,-0.3584199978603268,-0.7828677136193471,-1.6674679380145077,-0.7211203178198473,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-0.20119860205463774,-0.11095342154390785,5.473879284826329,-1.1386059320588588,-0.8474289170846968,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,-1.0194285833693348,-0.7310705579171614,-1.201617537193015,0.3323464063439157,-0.7828677136193471,1.1598351015959207,-1.4453305995082317,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
-0.4289765843677403,-0.11095342154390785,-0.6378469087937149,-0.38592286011028615,-1.2702589399580122,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,-1.4898972003052924,-1.199220456950209,-0.3721671536029402,0.14058686754759483,-0.7828677136193471,-0.5365467221703363,-0.7211203178198473,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.4289765843677403,7.253211725175639,-0.4341227023397134,-0.6415510732248957,-0.5785958787811084,5.676295437288058,2.0392502888169997,2.545731972691612,0.1270257734806068,-0.6873115888251545,-0.26140047783236925,-0.3584199978603268,-0.7828677136193471,0.31164418971279223,-0.7211203178198473,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2.7970295006266332,-0.11095342154390785,0.5844983299302937,0.40936491402405495,0.134619198124775,-0.3409788778582933,-0.16845688845452658,-0.3370990397177327,0.002829760687826769,0.3635128429666573,0.4020256680395141,-1.3770192983864624,0.5803799882950024,0.8771047976348779,0.7273002455569214,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.20731978572594978,-0.11095342154390785,-0.8415711152477163,1.6022965752255671,-0.6298021717913157,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,2.648557845096709,-0.10453552713578253,0.8817350942949546,-2.9514350790591792,0.5803799882950024,0.028913885751749396,1.451510527245306,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.5827482786388665,-0.11095342154390785,-0.4341227023397134,0.04012416174739688,2.463911364242043,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,0.9507630490271387,1.896193579423584,1.3813171187015119,-0.6123030620597143,1.9436276902093517,1.1598351015959207,0.003089963868537088,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.46674456148848903,-0.11095342154390785,0.1770499170222909,1.020032312020067,-0.8720057771265157,1.6647792271904904,0.7146259824540839,-0.3370990397177327,1.7131404340155838,-0.7141152265056413,-0.14451270642875377,-2.9964183870784,-0.7828677136193471,0.31164418971279223,0.7273002455569214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.2957474084710762,-0.11095342154390785,1.8068435686543023,-0.25810875355298124,1.403055251667706,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,-0.192482108525832,2.7006072966300114,0.8111328679521682,-0.3584199978603268,0.5803799882950024,1.1598351015959207,0.003089963868537088,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-0.4289765843677403,-0.11095342154390785,-0.8415711152477163,0.46617118360507964,-1.129063528640837,1.6647792271904904,-0.6983066109996929,-0.3370990397177327,-0.29402117428199637,-0.8357468853739108,-0.1582642089468262,-0.3584199978603268,-0.7828677136193471,0.5943744936738351,0.7273002455569214,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-0.9300902005254553,-0.11095342154390785,0.5844983299302937,-0.45693069708656664,-0.5556934861267541,-0.3409788778582933,-0.25676517554538764,-0.3370990397177327,0.07259775340397763,-0.5755282362258516,-0.1331090214137669,0.10742986624781334,-0.7828677136193471,-1.102007330092422,-0.7211203178198473,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2957474084710762,-0.11095342154390785,2.2142919815623054,-1.3516294429877003,1.039101662740726,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,-1.0485681129858322,0.5347921489021922,0.2990571004041915,-0.3584199978603268,0.5803799882950024,-0.8192770261313791,-1.4453305995082317,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-0.025601559956864566,-0.11095342154390785,1.1956709492922981,1.8579247883401764,-0.226822689721008,-0.3409788778582933,0.4497011211815008,-0.3370990397177327,0.24075979656526122,-0.21784181369420397,0.6343757502198717,1.1420459506898843,0.5803799882950024,0.31164418971279223,1.451510527245306,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.9371808922828134,-0.11095342154390785,-0.4341227023397134,0.5939852901623843,-0.2627697234744816,-0.3409788778582933,0.09646797281805658,-0.3370990397177327,-0.5153275578011207,0.1631962628772617,-0.018233665012796205,0.827162794555341,0.5803799882950024,-1.6674679380145077,0.7273002455569214,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0746532014859844,-0.11095342154390785,0.9919467428382966,0.11113199872367734,3.4016131012222104,1.6647792271904904,-0.6983066109996929,2.545731972691612,-1.1649978634799423,-0.25317388154575476,-0.43798989431444535,1.0520793346514434,-0.7828677136193471,1.1598351015959207,0.003089963868537088,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.4601506650333531,-0.11095342154390785,0.3807741234762923,0.13953513351418942,0.429217428164512,-0.3409788778582933,1.2444757049992503,-0.3370990397177327,-0.2980005814102405,0.2940670544308506,-0.1227115439001024,0.827162794555341,-0.7828677136193471,-1.6674679380145077,0.003089963868537088,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-0.8531955876901061,-0.11095342154390785,0.1770499170222909,-0.38592286011028615,0.1567113646239045,-0.3409788778582933,1.0237049872720976,-0.3370990397177327,0.002829760687826769,-0.06879734356180014,-1.1618723408907812,0.6922128704976795,-0.7828677136193471,-0.8192770261313791,-0.7211203178198473,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-1.1508785847567904,-0.11095342154390785,1.603119362200301,1.7585138165733838,-0.3751210836656538,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,-0.8840003730371562,-0.4611051314307432,-0.5002070581462119,0.24237979030547477,-0.7828677136193471,-0.25381641820929346,1.451510527245306,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.36126658232458975,-0.11095342154390785,2.621740394470308,-0.14449621439093244,-0.9087900445737216,1.6647792271904904,-0.43338174972710974,2.545731972691612,0.6167495861983907,-1.0719031779678967,-0.5438093832035147,-1.422002606405683,-0.7828677136193471,-0.5365467221703363,0.003089963868537088,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.9811746953640215,-0.11095342154390785,-0.8415711152477163,-1.3232263081971882,-0.6350956493387844,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,-0.363596615040329,-0.20362776340909736,-0.04833603942735714,-1.5569525304633443,0.5803799882950024,0.31164418971279223,-1.4453305995082317,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.41284787246537796,-0.11095342154390785,-0.6378469087937149,-0.32911659052926173,-0.7962766391515045,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,0.7791350706251263,-0.6023318739063384,-0.35833180045975765,0.3323464063439157,-0.7828677136193471,1.1598351015959207,0.003089963868537088,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.7465830978450294,-0.11095342154390785,0.1770499170222909,0.19634140309521358,0.33096400307425133,-0.3409788778582933,1.1120132743629587,-0.3370990397177327,0.10764220972690161,0.681806040422438,-0.4802506093699849,0.3773297143631362,-0.7828677136193471,0.31164418971279223,0.003089963868537088,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.5528969132195962,-0.11095342154390785,-0.026674289431710546,-0.030883675228883585,-0.5305764753147852,1.6647792271904904,-0.6983066109996929,2.545731972691612,0.48055116803493886,0.03435604993583085,-0.23314281717023264,-2.0517689186747696,-0.7828677136193471,-0.25381641820929346,0.003089963868537088,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.4289765843677403,-0.11095342154390785,-1.4527437346097205,-1.1812106342446274,-1.2876517947568378,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,-1.4961872309273556,-1.2192216562799663,-1.3592567124001864,-0.3584199978603268,-0.7828677136193471,-0.8192770261313791,-1.4453305995082317,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
-0.25474120336908795,-0.11095342154390785,-0.23039849588571198,-0.28651188834349334,1.14399894230383,-0.3409788778582933,0.5380094082723619,-0.3370990397177327,1.6135268878376021,2.8441692045095888,0.8168347104596616,0.19739648228625428,0.5803799882950024,-1.102007330092422,0.003089963868537088,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8848747758734952,-0.11095342154390785,1.8068435686543023,3.292283095261042,3.7803668212512966,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,1.1017237839566574,-0.08006705485927755,1.1337062227510983,1.1870292587091047,0.5803799882950024,1.1598351015959207,2.8999310906220743,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-0.5399445829428222,-0.11095342154390785,-0.6378469087937149,0.011721026956884288,-0.8525063343241055,1.6647792271904904,2.745716585543888,2.545731972691612,-0.357049848474508,-0.46029289998587997,-1.0032269581822872,0.7371961785169,-0.7828677136193471,0.8771047976348779,0.003089963868537088,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.640222721484659,-0.11095342154390785,0.5844983299302937,-0.25810875355298124,0.31670402274229487,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,0.12355983823987808,0.7975490213154491,0.04280959006742764,1.0070960266322229,0.5803799882950024,1.1598351015959207,0.003089963868537088,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.8951799145608555,-0.11095342154390785,-1.2490195281557193,-0.5563416688533591,3.2327079553963474,-0.3409788778582933,0.4497011211815008,-0.3370990397177327,-1.2022245753248066,-0.21784181369420397,-0.8818112530227212,0.8721461025745615,-0.7828677136193471,-1.102007330092422,-0.7211203178198473,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.687351997692895,-0.11095342154390785,3.4366372202863142,-0.42852756229605427,0.27322188574523065,-0.3409788778582933,1.1120132743629587,-0.3370990397177327,2.7603663486031804,1.061321183034785,1.9598864319618752,-1.3770192983864624,1.9436276902093517,-0.5365467221703363,-0.7211203178198473,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.4289765843677403,-0.11095342154390785,-1.0452953217017178,-1.2948231734066762,-0.7483652658392114,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,-0.5006936090069327,-0.2363200790648426,-1.0223449007074124,-0.3584199978603268,-0.7828677136193471,0.028913885751749396,-1.4453305995082317,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.10914566595133633,7.253211725175639,-0.23039849588571198,0.6365899923481526,-0.5513182648885402,5.676295437288058,2.1275585759078606,2.545731972691612,-0.607110657694493,-0.7232528302603527,0.03224441130354275,-0.3584199978603268,0.5803799882950024,-0.8192770261313791,0.7273002455569214,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1.7439514750094063,-0.11095342154390785,-0.8415711152477163,1.6733044122018474,0.005955284675076846,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,1.2452391765172033,0.575403721145354,1.3808140149508505,1.0970626426706638,1.9436276902093517,1.1598351015959207,1.451510527245306,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.27727384606469235,-0.11095342154390785,0.5844983299302937,-0.5279385340628471,0.07957783464650361,-0.3409788778582933,1.2444757049992503,-0.3370990397177327,0.002829760687826769,-0.18159598546718206,-0.5078374650312399,0.5572629464400181,-0.7828677136193471,-0.8192770261313791,-0.7211203178198473,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.36980692661900766,-0.11095342154390785,0.1770499170222909,-1.1244043646636028,0.8110500075834525,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,-1.032393748529098,-0.03925242475489993,0.176215934617752,0.917129410593782,0.5803799882950024,-0.8192770261313791,-1.4453305995082317,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-0.4509800370271701,-0.11095342154390785,1.603119362200301,0.3525586444430308,0.950192845974058,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,0.2147010982738562,1.973558624546807,-0.0217553912674245,-0.34240321394439144,0.5803799882950024,1.1598351015959207,0.003089963868537088,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.8321441117171497,-0.11095342154390785,0.3807741234762923,-1.2380169038256517,-0.27627349272822826,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,0.6132836509576619,-0.01955581221696645,0.22417849218078503,-0.3873865219636119,0.5803799882950024,0.31164418971279223,-1.4453305995082317,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.7355216187035509,-0.11095342154390785,-0.026674289431710546,0.579783722767128,-0.5850236729458917,-0.3409788778582933,2.8781790161801797,-0.3370990397177327,-0.005835077413995095,-0.15733057105189288,-0.4719493974840754,-0.0275200578098481,-0.7828677136193471,1.1598351015959207,0.7273002455569214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-0.21616784020906027,-0.11095342154390785,0.3807741234762923,2.7384219668460545,-0.4658664130508313,-0.3409788778582933,0.008159685727195526,-0.3370990397177327,0.002829760687826769,-0.17479354711645245,3.6616348685733353,-0.8372196021558167,3.3068753921237017,1.1598351015959207,2.8999310906220743,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-1.67694488478158,-0.11095342154390785,-0.23039849588571198,-0.996590258106298,-0.6105187892969655,-0.3409788778582933,0.05231382927262605,-0.3370990397177327,-0.9676962907021615,-0.607002204714302,-1.1275774352207104,1.1870292587091047,-0.7828677136193471,-1.3847376340534647,-0.7211203178198473,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-0.8794153900995366,-0.11095342154390785,-1.0452953217017178,-1.5078466843355176,-0.8108607099455508,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,-1.4789859226955908,-0.9959595378731843,-0.7355757628305366,0.24237979030547477,-0.7828677136193471,-1.6674679380145077,-1.4453305995082317,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7242469719301445,-0.11095342154390785,-1.0452953217017178,0.3099539422572624,-0.44026326654572767,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,1.7264907030909835,-0.14291346290557044,-0.3667168629707774,0.6022462544592386,-0.7828677136193471,1.1598351015959207,0.003089963868537088,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2.189246917371491,-0.11095342154390785,-0.8415711152477163,1.4744824686682618,0.3864915022456576,-0.3409788778582933,0.8029342695449451,-0.3370990397177327,0.1623269657472885,1.1193957313425065,1.2272835203740788,0.8721461025745615,0.5803799882950024,1.1598351015959207,1.451510527245306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-0.7599135983488625,-0.11095342154390785,1.1956709492922981,-0.11609307960042034,-0.06280590836500112,-0.3409788778582933,1.2886298485446808,-0.3370990397177327,0.46180944414062786,0.45935615346051917,-0.10258739387365498,0.24237979030547477,0.5803799882950024,0.31164418971279223,0.003089963868537088,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.2505887625386279,-0.11095342154390785,-0.4341227023397134,-0.8119698819679689,-0.5904251806473905,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,0.8085313361853813,-1.234349466940544,-0.033326777532631774,0.7371961785169,0.5803799882950024,-0.5365467221703363,-0.7211203178198473,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-1.624883450189778,-0.11095342154390785,0.5844983299302937,-1.60725765610231,0.5261204763293981,-0.3409788778582933,-0.12430274490909606,-0.3370990397177327,-1.1839963233180109,-1.2712044687512134,-1.499119555083996,0.5572629464400181,-0.7828677136193471,-0.5365467221703363,-1.4453305995082317,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4.006291830019267,-0.11095342154390785,1.3993951557462996,-0.1728993491814445,0.6842226067522639,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,-0.04691282841522467,1.9870619723176586,5.082232159190303,0.3323464063439157,4.670123094038051,0.8771047976348779,0.003089963868537088,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.17473411782769108,-0.11095342154390785,-0.026674289431710546,-0.11609307960042034,-0.4412895530090124,1.6647792271904904,-0.6983066109996929,-0.3370990397177327,0.7261190982391644,0.3842247448106698,0.18124697212436386,-1.5569525304633443,0.5803799882950024,0.31164418971279223,0.003089963868537088,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.34036524561238474,-0.11095342154390785,-1.0452953217017178,-0.30071345573874964,1.983501269270752,-0.3409788778582933,0.6263176953632229,-0.3370990397177327,1.3810524907650186,1.8251233279980508,-0.0915191113591089,-0.7922362941365962,0.5803799882950024,-1.102007330092422,0.003089963868537088,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
-0.4289765843677403,-0.11095342154390785,0.3807741234762923,0.721799396719689,0.32264568121394344,-0.3409788778582933,-0.38922760618167923,-0.3370990397177327,-1.1762942450052805,-0.40668562462490637,-0.7325571403265695,0.14058686754759483,-0.7828677136193471,-0.5365467221703363,0.7273002455569214,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6387805006147891,-0.11095342154390785,0.5844983299302937,-0.6557526406201519,0.5048925510625083,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,-1.4874582088395945,-0.18301739049569274,2.3941488194075884,1.1870292587091047,1.9436276902093517,-1.102007330092422,-0.7211203178198473,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.3301071898644032,-0.11095342154390785,-0.23039849588571198,-0.3717212927150301,0.4322962875543663,-0.3409788778582933,-0.21261103199995712,-0.3370990397177327,-0.3579484242776599,-0.3578502090025043,0.26979323224073254,1.2320125667283253,0.5803799882950024,0.5943744936738351,-0.7211203178198473,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6130334109891823,-0.11095342154390785,0.1770499170222909,-0.9113808537347615,-0.4621933878138122,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,-0.2664220603280452,-0.8900648632491398,-0.5552969188436118,1.2769958747475458,-0.7828677136193471,0.028913885751749396,-0.7211203178198473,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1.2787075531699545,-0.11095342154390785,0.1770499170222909,-0.5421401014581031,-0.9162981402788047,-0.3409788778582933,-0.3450734626362487,-0.3370990397177327,-0.5087807912352997,-0.8099585369995032,-0.031649765030427816,0.28736309832469525,0.5803799882950024,1.1598351015959207,-0.7211203178198473,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.016651531249799314,-0.11095342154390785,-1.4527437346097205,-0.8119698819679689,-0.9053870947217775,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,-0.8623061857896318,-0.8577786633158262,-0.5073343612805787,0.9621127186130024,-0.7828677136193471,-0.8192770261313791,-0.7211203178198473,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.258901075866738,-0.11095342154390785,-0.4341227023397134,0.5939852901623843,-1.008447861666372,3.6705373322392743,0.36139283409063977,5.428562985100957,-0.07335663062226622,-1.1814528940938258,-0.0007088843647649071,-0.3584199978603268,0.5803799882950024,1.1598351015959207,0.7273002455569214,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1.0761343682086326,-0.11095342154390785,0.3807741234762923,0.43776804881456705,0.0683426986273864,-0.3409788778582933,1.0237049872720976,-0.3370990397177327,-1.3026083293340613,-0.5631417066916873,-0.8021531591680335,0.14058686754759483,-0.7828677136193471,-1.6674679380145077,0.7273002455569214,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2957474084710762,-0.11095342154390785,-0.026674289431710546,-0.42852756229605427,-0.4114192154197248,1.6647792271904904,0.18477625990891763,2.545731972691612,-0.11161028624216125,-0.4604959578470958,0.29301985539625724,-0.3584199978603268,0.5803799882950024,1.1598351015959207,-0.7211203178198473,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-0.7208360082194227,-0.11095342154390785,-0.8415711152477163,0.5939852901623843,-0.4997338663392279,-0.3409788778582933,0.9795508437266671,-0.3370990397177327,0.8239354928108423,-1.019615778704826,0.022182336290319037,0.7821794865361205,0.5803799882950024,1.1598351015959207,0.7273002455569214,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.00700819045979239,-0.11095342154390785,0.9919467428382966,0.2815508074667503,0.142721459677023,-0.3409788778582933,0.9353967001812366,-0.3370990397177327,-1.0798898981242697,0.27964994628452816,1.3859289030825728,0.7371961785169,1.9436276902093517,1.1598351015959207,0.003089963868537088,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.04212242487230172,-0.11095342154390785,-0.6378469087937149,0.5939852901623843,-0.3148942727939437,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,2.478213546413485,-0.20362776340909736,-0.43463586931003745,-1.0171528342326985,-0.7828677136193471,1.1598351015959207,0.7273002455569214,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.08564351516968592,-0.11095342154390785,0.7882225363842952,-0.840373016758481,-0.3287221325097803,-0.3409788778582933,2.9664873032710406,-0.3370990397177327,0.2267676876304674,0.30188478208765923,0.5864131926568387,-0.3584199978603268,0.5803799882950024,0.31164418971279223,-0.7211203178198473,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.638528387130083,-0.11095342154390785,0.9919467428382966,1.2614589577394206,1.7356260808489785,-0.3409788778582933,-0.30091931909081815,-0.3370990397177327,1.975396200564059,-0.05123283856663266,-0.11214636513621751,0.6922128704976795,-0.7828677136193471,0.028913885751749396,1.451510527245306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
